id,release_date,movie,production_budget,domestic_gross,worldwide_gross,worldwide_roi,roi_category,movie_year,tconst,primary_title,original_title,start_year,runtime_minutes,genres
13,"Jun 22, 2018",Jurassic World: Fallen Kingdom,170000000,417719760,1305772799,768.1016464705882,high,Jurassic World: Fallen Kingdom (2018),tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018.0,128.0,"Action,Adventure,Sci-Fi"
76,"Feb 27, 2015",The Lazarus Effect,5000000,25801570,38359310,767.1862,high,The Lazarus Effect (2015),tt2918436,The Lazarus Effect,The Lazarus Effect,2015.0,83.0,"Horror,Mystery,Sci-Fi"
34,"Jun 12, 2015",Jurassic World,215000000,652270625,1648854864,766.9092390697673,high,Jurassic World (2015),tt0369610,Jurassic World,Jurassic World,2015.0,124.0,"Action,Adventure,Sci-Fi"
44,"Feb 7, 2014",The Lego Movie,60000000,257784718,457729388,762.8823133333333,high,The Lego Movie (2014),tt1490017,The Lego Movie,The Lego Movie,2014.0,100.0,"Action,Adventure,Animation"
48,"Feb 11, 2011",Justin Bieber: Never Say Never,13000000,73013910,99034125,761.8009615384615,high,Justin Bieber: Never Say Never (2011),tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,2011.0,105.0,"Documentary,Music"
18,"Sep 27, 2013",Don Jon,5500000,24477704,41268579,750.3378,high,Don Jon (2013),tt2229499,Don Jon,Don Jon,2013.0,90.0,"Comedy,Drama,Romance"
95,"Nov 1, 2013",About Time,12000000,15323921,89309178,744.24315,high,About Time (2013),tt2194499,About Time,About Time,2013.0,123.0,"Comedy,Drama,Fantasy"
28,"Aug 12, 2016",Sausage Party,19000000,97670358,141344255,743.9171315789474,high,Sausage Party (2016),tt1700841,Sausage Party,Sausage Party,2016.0,89.0,"Adventure,Animation,Comedy"
3,"Oct 5, 2018",Venom,116000000,213511408,853628605,735.8867284482758,high,Venom (2018),tt1270797,Venom,Venom,2018.0,112.0,"Action,Sci-Fi,Thriller"
39,"May 26, 2011",The Hangover Part II,80000000,254464305,586464305,733.08038125,high,The Hangover Part II (2011),tt1411697,The Hangover Part II,The Hangover Part II,2011.0,102.0,"Comedy,Mystery"
90,"Aug 7, 2013",We're the Millers,37000000,150394119,267816276,723.827772972973,high,We're the Millers (2013),tt1723121,We're the Millers,We're the Millers,2013.0,110.0,"Comedy,Crime"
35,"Aug 14, 2015",Straight Outta Compton,28000000,161197785,202182981,722.0820749999998,high,Straight Outta Compton (2015),tt1398426,Straight Outta Compton,Straight Outta Compton,2015.0,147.0,"Biography,Drama,History"
29,"Dec 22, 2010",True Grit,35000000,171243005,252276928,720.791222857143,high,True Grit (2010),tt1403865,True Grit,True Grit,2010.0,110.0,"Adventure,Drama,Western"
95,"Jul 13, 2018",Eighth Grade,2000000,13539710,14341016,717.0508,high,Eighth Grade (2018),tt7014006,Eighth Grade,Eighth Grade,2018.0,93.0,"Comedy,Drama"
36,"Dec 21, 2018",Aquaman,160000000,335061807,1146894640,716.80915,high,Aquaman (2018),tt1477834,Aquaman,Aquaman,2018.0,143.0,"Action,Adventure,Fantasy"
15,"May 18, 2018",Deadpool 2,110000000,324591735,786680557,715.1641427272727,high,Deadpool 2 (2018),tt5463162,Deadpool 2,Deadpool 2,2018.0,119.0,"Action,Adventure,Comedy"
78,"Feb 13, 2019",Happy Death Day 2U,9000000,28051045,64179495,713.1055,high,Happy Death Day 2U (2019),tt8155288,Happy Death Day 2U,Happy Death Day 2U,2019.0,100.0,"Drama,Horror,Mystery"
37,"Nov 30, 2018",The Possession of Hannah Grace,6000000,14836174,42785387,713.0897833333332,high,The Possession of Hannah Grace (2018),tt5734576,The Possession of Hannah Grace,The Possession of Hannah Grace,2018.0,86.0,"Horror,Mystery,Thriller"
73,"Aug 22, 2014",If I Stay,11000000,50474843,78356170,712.3288181818183,high,If I Stay (2014),tt1355630,If I Stay,If I Stay,2014.0,107.0,"Drama,Fantasy,Music"
68,"Jul 24, 2015",Paper Towns,12000000,32000304,85450484,712.0873666666665,high,Paper Towns (2015),tt3622592,Paper Towns,Paper Towns,2015.0,109.0,"Comedy,Drama,Mystery"
61,"May 4, 2018",Overboard,12000000,50316123,85369830,711.41525,high,Overboard (2018),tt1563742,Overboard,Overboard,2018.0,112.0,"Comedy,Romance"
56,"Jun 8, 2018",Hereditary,10000000,44069456,70133905,701.33905,high,Hereditary (2018),tt7784604,Hereditary,Hereditary,2018.0,127.0,"Drama,Horror,Mystery"
97,"Feb 9, 2018",Peter Rabbit,50000000,115234093,347136477,694.272954,high,Peter Rabbit (2018),tt5117670,Peter Rabbit,Peter Rabbit,2018.0,95.0,"Adventure,Animation,Comedy"
91,"Feb 10, 2017",Fifty Shades Darker,55000000,114434010,381398492,693.4518036363637,high,Fifty Shades Darker (2017),tt4465564,Fifty Shades Darker,Fifty Shades Darker,2017.0,118.0,"Drama,Romance"
52,"Feb 24, 2012",Act of Valor,12000000,70012847,82497035,687.4752916666667,high,Act of Valor (2012),tt1591479,Act of Valor,Act of Valor,2012.0,110.0,"Action,Adventure,Drama"
7,"Apr 27, 2018",Avengers: Infinity War,300000000,678815482,2048134200,682.7114,high,Avengers: Infinity War (2018),tt4154756,Avengers: Infinity War,Avengers: Infinity War,2018.0,149.0,"Action,Adventure,Sci-Fi"
99,"Nov 12, 2010",Skyline,10000000,21416355,68264973,682.64973,high,Skyline (2010),tt1564585,Skyline,Skyline,2010.0,92.0,"Action,Sci-Fi,Thriller"
75,"Sep 28, 2012",Pitch Perfect,17000000,65001093,116044347,682.613805882353,high,Pitch Perfect (2012),tt1981677,Pitch Perfect,Pitch Perfect,2012.0,112.0,"Comedy,Music,Romance"
68,"Jan 22, 2016",The Boy,10000000,35819556,68220952,682.20952,high,The Boy (2016),tt3882082,The Boy,The Boy,2016.0,97.0,"Horror,Mystery,Thriller"
57,"Mar 4, 2016",Zootopia,150000000,341268248,1019429616,679.6197440000002,high,Zootopia (2016),tt2948356,Zootopia,Zootopia,2016.0,108.0,"Adventure,Animation,Comedy"
97,"Feb 9, 2018",Fifty Shades Freed,55000000,100407760,371350619,675.1829436363638,high,Fifty Shades Freed (2018),tt4477536,Fifty Shades Freed,Fifty Shades Freed,2018.0,105.0,"Drama,Romance,Thriller"
27,"May 4, 2012",The Avengers,225000000,623279547,1517935897,674.6381764444443,high,The Avengers (2012),tt0848228,The Avengers,The Avengers,2012.0,143.0,"Action,Adventure,Sci-Fi"
42,"Feb 16, 2018",Black Panther,200000000,700059566,1348258224,674.129112,high,Black Panther (2018),tt1825683,Black Panther,Black Panther,2018.0,134.0,"Action,Adventure,Sci-Fi"
59,"Jun 28, 2017",Baby Driver,34000000,107825862,228104185,670.8946617647059,high,Baby Driver (2017),tt3890160,Baby Driver,Baby Driver,2017.0,113.0,"Action,Crime,Drama"
38,"Nov 22, 2013",The Hunger Games: Catching Fire,130000000,424668047,864868047,665.2831130769231,high,The Hunger Games: Catching Fire (2013),tt1951264,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,2013.0,146.0,"Action,Adventure,Sci-Fi"
100,"Jul 6, 2016",Sultan,11000000,5599781,72989781,663.5434636363636,high,Sultan (2016),tt4832640,Sultan,Sultan,2016.0,170.0,"Action,Drama,Sport"
78,"Jan 31, 2014",That Awkward Moment,8000000,26068955,53068955,663.3619375000002,high,That Awkward Moment (2014),tt1800246,That Awkward Moment,That Awkward Moment,2014.0,94.0,"Comedy,Romance"
85,"Jun 13, 2014",22 Jump Street,50000000,191719337,331333876,662.6677520000002,high,22 Jump Street (2014),tt2294449,22 Jump Street,22 Jump Street,2014.0,112.0,"Action,Comedy,Crime"
42,"Feb 10, 2012",The Vow,30000000,125014030,197618160,658.7271999999998,high,The Vow (2012),tt1606389,The Vow,The Vow,2012.0,104.0,"Drama,Romance"
57,"Mar 16, 2018","Love, Simon",10000000,40826341,65520633,655.20633,high,"Love, Simon (2018)",tt5164432,"Love, Simon","Love, Simon",2018.0,110.0,"Comedy,Drama,Romance"
80,"Dec 13, 2013",American Hustle,40000000,150117807,257878294,644.695735,high,American Hustle (2013),tt1800241,American Hustle,American Hustle,2013.0,138.0,"Crime,Drama"
96,"Mar 8, 2019",Captain Marvel,175000000,426525952,1123061550,641.7494571428573,high,Captain Marvel (2019),tt4154664,Captain Marvel,Captain Marvel,2019.0,123.0,"Action,Adventure,Sci-Fi"
73,"Sep 21, 2012",House at the End of the Street,6900000,31611916,44103982,639.1881449275362,high,House at the End of the Street (2012),tt1582507,House at the End of the Street,House at the End of the Street,2012.0,101.0,"Drama,Horror,Thriller"
90,"Mar 1, 2013",The Last Exorcism Part II,4000000,15179303,25448707,636.217675,high,The Last Exorcism Part II (2013),tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013.0,88.0,"Drama,Horror,Thriller"
71,"Sep 17, 2010",Devil,10000000,33679655,63354114,633.54114,high,Devil (2010),tt1314655,Devil,Devil,2010.0,80.0,"Horror,Mystery,Thriller"
16,"Oct 4, 2013",Gravity,110000000,274092705,693698673,630.6351572727273,high,Gravity (2013),tt1454468,Gravity,Gravity,2013.0,91.0,"Drama,Sci-Fi,Thriller"
95,"Nov 10, 2017",Murder on the Orient Express,55000000,102826543,345922730,628.9504181818182,high,Murder on the Orient Express (2017),tt3402236,Murder on the Orient Express,Murder on the Orient Express,2017.0,114.0,"Crime,Drama,Mystery"
39,"Nov 23, 2018",The Favourite,15000000,34366783,94113929,627.4261933333332,high,The Favourite (2018),tt5083738,The Favourite,The Favourite,2018.0,119.0,"Biography,Drama,History"
75,"Apr 28, 2017",How to Be a Latin Lover,10000000,32149404,62556228,625.56228,high,How to Be a Latin Lover (2017),tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,2017.0,115.0,"Comedy,Drama"
60,"Mar 20, 2015",Do You Believe?,2300000,12985600,14304931,621.9535217391305,high,Do You Believe? (2015),tt4056738,Do You Believe?,Do You Believe?,2015.0,120.0,Drama
44,"Jun 15, 2018",Incredibles 2,200000000,608581744,1242520711,621.2603555000002,high,Incredibles 2 (2018),tt3606756,Incredibles 2,Incredibles 2,2018.0,118.0,"Action,Adventure,Animation"
21,"Aug 10, 2018",BlacKkKlansman,15000000,49275340,93017335,620.1155666666667,high,BlacKkKlansman (2018),tt7349662,BlacKkKlansman,BlacKkKlansman,2018.0,135.0,"Biography,Crime,Drama"
70,"May 19, 2017","Everything, Everything",10000000,34121140,61603136,616.0313600000002,high,"Everything, Everything (2017)",tt5001718,"Everything, Everything","Everything, Everything",2017.0,96.0,"Drama,Romance"
67,"Jan 17, 2014",Ride Along,25000000,134202565,153733800,614.9352,high,Ride Along (2014),tt1408253,Ride Along,Ride Along,2014.0,99.0,"Action,Comedy,Crime"
62,"Nov 21, 2014",The Hunger Games: Mockingjay - Part 1,125000000,337135885,766575131,613.2601047999999,high,The Hunger Games: Mockingjay - Part 1 (2014),tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014.0,123.0,"Action,Adventure,Sci-Fi"
54,"May 31, 2013",Yeh Jawaani Hai Deewani,8300000,3827466,50827466,612.3791084337349,high,Yeh Jawaani Hai Deewani (2013),tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013.0,160.0,"Comedy,Drama,Musical"
48,"May 3, 2013",Iron Man 3,200000000,408992272,1215392272,607.696136,high,Iron Man 3 (2013),tt1300854,Iron Man 3,Iron Man Three,2013.0,130.0,"Action,Adventure,Sci-Fi"
34,"Jul 8, 2011",Horrible Bosses,35000000,117538559,212417601,606.9074314285715,high,Horrible Bosses (2011),tt1499658,Horrible Bosses,Horrible Bosses,2011.0,98.0,"Comedy,Crime"
46,"Oct 2, 2015",The Martian,108000000,228433663,655271443,606.7328175925926,high,The Martian (2015),tt3659388,The Martian,The Martian,2015.0,144.0,"Adventure,Drama,Sci-Fi"
36,"Oct 3, 2014",Gone Girl,61000000,167767189,368567189,604.2085065573771,high,Gone Girl (2014),tt2267998,Gone Girl,Gone Girl,2014.0,149.0,"Drama,Mystery,Thriller"
37,"Oct 21, 2011",Margin Call,3400000,5353586,20433227,600.9772647058824,high,Margin Call (2011),tt1615147,Margin Call,Margin Call,2011.0,107.0,"Drama,Thriller"
79,"Mar 9, 2018",The Strangers: Prey at Night,5000000,24431472,29960051,599.20102,high,The Strangers: Prey at Night (2018),tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,2018.0,85.0,Horror
84,"Jan 21, 2011",No Strings Attached,25000000,70662220,149228078,596.912312,high,No Strings Attached (2011),tt1411238,No Strings Attached,No Strings Attached,2011.0,108.0,"Comedy,Romance"
81,"Aug 31, 2012",The Possession,14000000,49130588,82925064,592.3218857142857,high,The Possession (2012),tt0431021,The Possession,The Possession,2012.0,92.0,"Horror,Mystery,Thriller"
34,"Oct 31, 2014",Nightcrawler,8500000,32381218,50334418,592.1696235294118,high,Nightcrawler (2014),tt2872718,Nightcrawler,Nightcrawler,2014.0,117.0,"Crime,Drama,Thriller"
45,"Aug 16, 2013",Lee Daniels' The Butler,30000000,116632095,177025498,590.0849933333334,high,Lee Daniels' The Butler (2013),tt1327773,Lee Daniels' The Butler,The Butler,2013.0,132.0,"Biography,Drama"
77,"Jun 8, 2012",Safety Not Guaranteed,750000,4010957,4422318,589.6424,high,Safety Not Guaranteed (2012),tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012.0,86.0,"Comedy,Drama,Romance"
42,"Sep 25, 2015",Hotel Transylvania 2,80000000,169700110,469500298,586.8753724999999,high,Hotel Transylvania 2 (2015),tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015.0,89.0,"Animation,Comedy,Family"
21,"Jun 19, 2015",The Overnight,200000,1109808,1165996,582.998,high,The Overnight (2015),tt3844362,The Overnight,The Overnight,2015.0,79.0,"Comedy,Mystery"
36,"Sep 12, 2014",The Skeleton Twins,1000000,5284309,5797192,579.7192,high,The Skeleton Twins (2014),tt1571249,The Skeleton Twins,The Skeleton Twins,2014.0,93.0,"Comedy,Drama,Romance"
64,"Jun 29, 2011",Transformers: Dark of the Moon,195000000,352390543,1123790543,576.3028425641024,high,Transformers: Dark of the Moon (2011),tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011.0,154.0,"Action,Adventure,Sci-Fi"
91,"Mar 18, 2011",Limitless,27000000,79249455,155564919,576.1663666666666,high,Limitless (2011),tt1219289,Limitless,Limitless,2011.0,105.0,"Mystery,Sci-Fi,Thriller"
77,"Apr 5, 2013",Evil Dead,17000000,54239856,97778356,575.1668,high,Evil Dead (2013),tt1288558,Evil Dead,Evil Dead,2013.0,91.0,"Fantasy,Horror,Thriller"
86,"Oct 17, 2014",Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,573.4171888888889,high,Birdman or (The Unexpected Virtue of Ignorance) (2014),tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014.0,119.0,"Comedy,Drama"
90,"Jul 26, 2013",Blue Jasmine,18000000,33404871,102912961,571.7386722222221,high,Blue Jasmine (2013),tt2334873,Blue Jasmine,Blue Jasmine,2013.0,98.0,Drama
54,"Jul 6, 2018",Sorry to Bother You,3200000,17493096,18285560,571.42375,high,Sorry to Bother You (2018),tt5688932,Sorry to Bother You,Sorry to Bother You,2018.0,111.0,"Comedy,Fantasy,Sci-Fi"
69,"Sep 28, 2012",Looper,30000000,66486205,170466405,568.2213499999998,high,Looper (2012),tt1276104,Looper,Looper,2012.0,113.0,"Action,Crime,Drama"
77,"Feb 5, 2010",Dear John,25000000,80014842,142033509,568.134036,high,Dear John (2010),tt0989757,Dear John,Dear John,2010.0,108.0,"Drama,Romance,War"
50,"Mar 16, 2016",Miracles from Heaven,13000000,61705123,73798736,567.6825846153847,high,Miracles from Heaven (2016),tt4257926,Miracles from Heaven,Miracles from Heaven,2016.0,109.0,"Biography,Drama,Family"
11,"Oct 6, 2017",The Florida Project,2000000,5904366,11295324,564.7662,high,The Florida Project (2017),tt5649144,The Florida Project,The Florida Project,2017.0,111.0,Drama
79,"Nov 4, 2015",Brooklyn,11000000,38322743,62076141,564.3285545454545,high,Brooklyn (2015),tt2381111,Brooklyn,Brooklyn,2015.0,117.0,"Drama,Romance"
13,"Mar 13, 2015",Cinderella,95000000,201151353,534551353,562.6856347368421,high,Cinderella (2015),tt1661199,Cinderella,Cinderella,2015.0,105.0,"Drama,Family,Fantasy"
13,"Mar 13, 2015",Cinderella,95000000,201151353,534551353,562.6856347368421,high,Cinderella (2015),tt5089556,Cinderella,Cinderella,2015.0,113.0,Fantasy
91,"Oct 1, 2010",The Social Network,40000000,96962694,224922135,562.3053375,high,The Social Network (2010),tt1285016,The Social Network,The Social Network,2010.0,120.0,"Biography,Drama"
52,"Nov 8, 2012",Skyfall,200000000,304360277,1110526981,555.2634905,high,Skyfall (2012),tt1074638,Skyfall,Skyfall,2012.0,143.0,"Action,Adventure,Thriller"
9,"Aug 6, 2010",Step Up 3D,30000000,42400223,165889117,552.9637233333333,high,Step Up 3D (2010),tt1193631,Step Up 3D,Step Up 3D,2010.0,107.0,"Drama,Music,Romance"
89,"Jun 1, 2018",Upgrade,3000000,11977130,16553285,551.7761666666668,high,Upgrade (2018),tt6499752,Upgrade,Upgrade,2018.0,100.0,"Action,Sci-Fi,Thriller"
97,"Apr 15, 2016",The Jungle Book,175000000,364001123,962854547,550.2025982857143,high,The Jungle Book (2016),tt3040964,The Jungle Book,The Jungle Book,2016.0,106.0,"Adventure,Drama,Family"
55,"Jun 2, 2017",Wonder Woman,150000000,412563408,821133378,547.422252,high,Wonder Woman (2017),tt0451279,Wonder Woman,Wonder Woman,2017.0,141.0,"Action,Adventure,Fantasy"
14,"Mar 15, 2013",The Call,12800000,51872378,69821476,545.48028125,high,The Call (2013),tt1911644,The Call,The Call,2013.0,94.0,"Crime,Drama,Horror"
14,"Mar 15, 2013",The Call,12800000,51872378,69821476,545.48028125,high,The Call (2013),tt2926868,The Call,Lokroep,2013.0,25.0,Documentary
93,"May 6, 2011",Jumping the Broom,7000000,37295394,38158601,545.1228714285714,high,Jumping the Broom (2011),tt1640484,Jumping the Broom,Jumping the Broom,2011.0,112.0,"Comedy,Drama"
42,"Oct 21, 2011",Martha Marcy May Marlene,1000000,2981038,5438911,543.8911,high,Martha Marcy May Marlene (2011),tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011.0,102.0,"Drama,Mystery,Thriller"
36,"Sep 16, 2011",Drive,15000000,35060689,81357930,542.3861999999998,high,Drive (2011),tt0780504,Drive,Drive,2011.0,100.0,"Crime,Drama"
46,"Apr 15, 2011",Rio,90000000,143619809,487519809,541.6886766666668,high,Rio (2011),tt1436562,Rio,Rio,2011.0,96.0,"Adventure,Animation,Comedy"
83,"May 20, 2011",Midnight in Paris,30000000,56816662,162502774,541.6759133333334,high,Midnight in Paris (2011),tt1605783,Midnight in Paris,Midnight in Paris,2011.0,94.0,"Comedy,Fantasy,Romance"
91,"Aug 21, 2015",Sinister 2,10000000,27740955,54104225,541.04225,high,Sinister 2 (2015),tt2752772,Sinister 2,Sinister 2,2015.0,97.0,"Horror,Mystery,Thriller"
83,"Jul 5, 2013",The Way Way Back,5000000,21502690,26853810,537.0762,high,The Way Way Back (2013),tt1727388,The Way Way Back,The Way Way Back,2013.0,103.0,"Comedy,Drama"
47,"Jun 18, 2010",Toy Story 3,200000000,415004880,1068879522,534.4397610000001,high,Toy Story 3 (2010),tt0435761,Toy Story 3,Toy Story 3,2010.0,103.0,"Adventure,Animation,Comedy"
35,"Jun 28, 2013",The Heat,43000000,159581587,229727774,534.2506372093023,high,The Heat (2013),tt2404463,The Heat,The Heat,2013.0,117.0,"Action,Comedy,Crime"
11,"Feb 8, 2013",ABCD (Any Body Can Dance),1900000,222098,10137234,533.5386315789474,high,ABCD (Any Body Can Dance) (2013),tt2321163,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),2013.0,160.0,"Drama,Music"
81,"Apr 1, 2015",Woman in Gold,11000000,33307793,58586407,532.6037,high,Woman in Gold (2015),tt2404425,Woman in Gold,Woman in Gold,2015.0,109.0,"Biography,Drama,History"
94,"Sep 2, 2011",Apollo 18,5000000,17686929,26517819,530.3563800000002,high,Apollo 18 (2011),tt1772240,Apollo 18,Apollo 18,2011.0,86.0,"Horror,Mystery,Sci-Fi"
89,"Apr 18, 2014",A Haunted House 2,4000000,17329487,21206861,530.171525,high,A Haunted House 2 (2014),tt2828996,A Haunted House 2,A Haunted House 2,2014.0,86.0,"Comedy,Fantasy"
27,"Mar 7, 2014",The Grand Budapest Hotel,31000000,59076019,163981261,528.9718096774194,high,The Grand Budapest Hotel (2014),tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014.0,99.0,"Adventure,Comedy,Crime"
4,"Apr 7, 2017",Gifted,7000000,24801212,36964656,528.0665142857143,high,Gifted (2017),tt4481414,Gifted,Gifted,2017.0,101.0,Drama
37,"Jun 27, 2014",Transformers: Age of Extinction,210000000,245439076,1104039076,525.7328933333333,high,Transformers: Age of Extinction (2014),tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,2014.0,165.0,"Action,Adventure,Sci-Fi"
45,"Dec 16, 2016",Rogue One: A Star Wars Story,200000000,532177324,1049102856,524.551428,high,Rogue One: A Star Wars Story (2016),tt3748528,Rogue One: A Star Wars Story,Rogue One,2016.0,133.0,"Action,Adventure,Sci-Fi"
38,"Jul 16, 2010",Inception,160000000,292576195,835524642,522.20290125,high,Inception (2010),tt1375666,Inception,Inception,2010.0,148.0,"Action,Adventure,Sci-Fi"
61,"Apr 5, 2019",Pet Sematary,21000000,54724696,109501146,521.4340285714286,high,Pet Sematary (2019),tt0837563,Pet Sematary,Pet Sematary,2019.0,101.0,"Horror,Mystery,Thriller"
